,0
0,1.0776714086532593
1,1.0357975959777832
2,1.0140529870986938
3,1.020254135131836
4,1.0205442905426023
5,1.0148272514343262
6,1.0074617862701416
7,1.0054831504821775
8,1.0041018724441528
9,1.0033503770828247
10,1.002885341644287
11,1.002920627593994
12,1.001276969909668
13,0.9983056783676147
14,0.9950411915779114
15,0.997866153717041
16,0.9979773163795472
17,0.9972155094146729
18,0.9963922500610352
19,0.9948983192443848
20,0.994116187095642
21,0.9943354725837708
22,0.9950286149978638
23,0.995125651359558
24,0.9940783381462096
25,0.993006706237793
26,0.9932575821876526
27,0.9937123656272888
28,0.993603527545929
29,0.9934854507446288
30,0.9931461811065674
31,0.9927765130996704
32,0.9929500222206116
33,0.9924477338790894
34,0.9926320314407348
35,0.9928220510482788
36,0.9926994442939758
37,0.9926832914352416
38,0.9920156002044678
39,0.9922178983688354
40,0.992614209651947
41,0.992255926132202
42,0.9921080470085144
43,0.9924079775810242
44,0.9920595288276672
45,0.9920845627784728
46,0.9921789169311525
47,0.9916642308235168
48,0.991807460784912
49,0.9920892119407654
50,0.991826593875885
51,0.9916532635688782
52,0.9918670058250428
53,0.9918497800827026
54,0.9916172027587892
55,0.9918776154518129
56,0.9919589161872864
57,0.991666316986084
58,0.9915271401405334
59,0.9919000267982484
60,0.9917433857917786
61,0.9915664196014404
62,0.9918092489242554
63,0.991545557975769
64,0.9915104508399964
65,0.9913256764411926
66,0.9913068413734436
67,0.991611123085022
68,0.9916640520095824
69,0.9913334250450134
70,0.9912872910499572
71,0.9916881918907166
72,0.9917373061180116
73,0.9913960099220276
74,0.9914937019348145
75,0.9916498064994812
76,0.9915624856948853
77,0.99123352766037
78,0.9915332794189452
79,0.9918448328971864
80,0.9912794232368468
81,0.9911265969276428
82,0.9911817908287048
83,0.9912784099578856
84,0.9912300705909728
85,0.991449236869812
86,0.9916018843650818
87,0.9912917017936708
88,0.9915413856506348
89,0.9912621974945068
90,0.991611897945404
91,0.991738736629486
92,0.991506278514862
93,0.9916950464248656
94,0.9912110567092896
95,0.9917746782302856
96,0.9918067455291748
97,0.99159038066864
98,0.992095947265625
99,0.9920147657394408
100,0.991870939731598
101,0.992107093334198
102,0.992912769317627
103,0.992254078388214
104,0.9913138747215272
105,0.9927879571914672
106,0.9920519590377808
107,0.9923306107521056
108,0.9921264052391052
109,0.9922010898590088
110,0.9925097227096558
111,0.9916096329689026
112,0.991955816745758
113,0.9916377663612366
114,0.9912024140357972
115,0.991869866847992
116,0.9910133481025696
117,0.9921082258224488
118,0.9913235306739808
119,0.9923707842826844
120,0.9921472668647766
121,0.991425633430481
122,0.9919119477272034
123,0.9909605979919434
124,0.9916857481002808
125,0.9909918308258056
126,0.991721212863922
127,0.9910551309585572
128,0.9918941259384156
129,0.9915681481361388
130,0.9916076064109802
131,0.9915385842323304
132,0.9914498925209044
133,0.991526424884796
134,0.991113305091858
135,0.9910099506378174
136,0.9914479851722716
137,0.991162359714508
138,0.9914373755455016
139,0.9910971522331238
140,0.991585373878479
141,0.9914487600326538
142,0.9912025332450868
143,0.9911786913871764
144,0.9912944436073304
145,0.9913598895072936
146,0.9910005927085876
147,0.9909592866897584
148,0.9912208914756776
149,0.990918219089508
150,0.9912036061286926
151,0.9908807873725892
152,0.9913554191589355
153,0.9910695552825928
154,0.9911954998970032
155,0.9909272193908693
156,0.991331160068512
157,0.9910479187965392
158,0.9911680817604064
159,0.9910996556282043
160,0.9911954402923584
161,0.9910726547241212
162,0.9909268021583556
163,0.9908965229988098
164,0.9909936189651488
165,0.990979015827179
166,0.9909821152687072
167,0.990707516670227
168,0.9909753799438475
169,0.990813136100769
170,0.991263747215271
